Date,Open,High,Low,Close,vix,daily_return,overnight_ret,intraday_ret,yearmonth,day_rank,day_rank_rev,high_252,dist_52w
2012-06-28,1331.52,1331.52,1313.29,1329.04,19.71,-0.21098472050155026,-0.024777565041100846,-0.1862533044941106,2012-06,20,2,1419.04,-6.342315931897621
2012-06-29,1330.12,1362.17,1330.12,1362.16,17.08,2.492024318304953,0.08126166255342238,2.4088052205816224,2012-06,21,1,1419.04,-4.008343668959288
2012-07-02,1362.33,1366.35,1355.7,1365.51,16.8,0.2459329300522617,0.012480178539964193,0.23342361982781057,2012-07,1,21,1419.04,-3.7722685759386607
2012-07-03,1365.75,1374.81,1363.53,1374.02,16.66,0.6232103756105722,0.017575850781037516,0.6055280981145827,2012-07,2,20,1419.04,-3.1725673694892307
2012-07-05,1373.72,1373.85,1363.02,1367.58,17.5,-0.46869768998996086,-0.02183374332250798,-0.4469615351017753,2012-07,3,19,1419.04,-3.62639530950502
2012-07-06,1367.09,1367.09,1348.03,1354.68,17.1,-0.9432720572105424,-0.03582971380101663,-0.9077675939404006,2012-07,4,18,1419.04,-4.535460593077003
2012-07-09,1354.66,1354.87,1346.65,1352.46,17.98,-0.16387633979980665,-0.0014763634216152788,-0.16240237402743718,2012-07,5,17,1419.04,-4.691904386063813
2012-07-10,1352.96,1361.54,1336.27,1341.47,18.72,-0.8125933484169567,0.03696967008266494,-0.8492490539262043,2012-07,6,16,1419.04,-5.466371631525535
2012-07-11,1341.4,1345.0,1333.25,1341.45,17.95,-0.0014909017719388906,-0.005218156201769464,0.0037274489339544914,2012-07,7,15,1419.04,-5.467781035065954
2012-07-12,1341.29,1341.29,1325.41,1334.76,18.33,-0.4987140780498778,-0.011927392001198633,-0.4868447539309151,2012-07,8,14,1419.04,-5.939226519337015
2012-07-13,1334.81,1357.7,1334.81,1356.78,16.74,1.6497347837813425,0.0037459917887838756,1.6459271356972227,2012-07,9,13,1419.04,-4.387473221332732
2012-07-16,1356.5,1357.26,1348.51,1353.64,17.11,-0.23143029820603678,-0.02063709665531821,-0.210836712126794,2012-07,10,12,1419.04,-4.608749577178928
2012-07-17,1353.68,1365.36,1345.07,1363.67,16.48,0.7409651015040986,0.0029549954197571893,0.7379882985639075,2012-07,11,11,1419.04,-3.901933701657451
2012-07-18,1363.58,1375.26,1358.96,1372.78,16.16,0.6680501880953482,-0.00659983720402435,0.6746945540415661,2012-07,12,10,1419.04,-3.2599503889953767
2012-07-19,1373.01,1380.39,1371.21,1376.51,15.45,0.27171141770714335,0.016754323343870503,0.254914385182925,2012-07,13,9,1419.04,-2.9970966287067293
2012-07-20,1376.51,1376.51,1362.19,1362.66,16.27,-1.0061677721193374,0.0,-1.0061677721193374,2012-07,14,8,1419.04,-3.9731085804487454
2012-07-23,1362.34,1362.34,1337.56,1350.52,18.62,-0.8909045543275762,-0.02348348083895946,-0.867624821997437,2012-07,15,7,1419.04,-4.828616529484721
2012-07-24,1350.52,1351.53,1329.24,1338.31,20.47,-0.9040961999822295,0.0,-0.9040961999822295,2012-07,16,6,1419.04,-5.6890573909121676
2012-07-25,1338.35,1343.98,1331.5,1337.89,19.34,-0.03138286346211494,0.0029888441392511567,-0.034370680315298774,2012-07,17,5,1419.04,-5.718654865261012
2012-07-26,1338.17,1363.13,1338.17,1360.02,17.53,1.6540971230818657,0.020928476930093254,1.6328269203464307,2012-07,18,4,1419.04,-4.159149847784416
2012-07-27,1360.05,1389.19,1360.05,1385.97,16.7,1.9080601755856463,0.002205849913972102,1.9058122863130134,2012-07,19,3,1419.04,-2.3304487540872656
2012-07-30,1385.94,1391.74,1381.37,1385.3,18.03,-0.04834159469542243,-0.0021645490162147674,-0.04617804522563107,2012-07,20,2,1419.04,-2.3776637726913976
2012-07-31,1385.27,1387.16,1379.17,1379.32,18.93,-0.4316754493611463,-0.0021655958998056946,-0.42951915511055816,2012-07,21,1,1419.04,-2.7990754312774855
2012-08-01,1379.32,1385.03,1373.35,1375.32,18.96,-0.2899979700142108,0.0,-0.2899979700142108,2012-08,1,23,1419.04,-3.0809561393618243
2012-08-02,1375.13,1375.13,1354.65,1365.0,17.57,-0.750370822790325,-0.013814966698644238,-0.7366576250972701,2012-08,2,22,1419.04,-3.8082083662194135
2012-08-03,1365.45,1394.16,1365.45,1390.99,15.64,1.9040293040293088,0.03296703296704617,1.870445640631302,2012-08,3,21,1419.04,-1.9766884654414218
2012-08-06,1391.04,1399.63,1391.04,1394.23,15.95,0.23292762708575498,0.003594562146380653,0.229324821716137,2012-08,4,20,1419.04,-1.748365091893107
2012-08-07,1394.46,1407.14,1394.46,1401.35,15.99,0.5106761438213203,0.01649656082569617,0.4940980738063372,2012-08,5,19,1419.04,-1.2466174315029919
2012-08-08,1401.23,1404.14,1396.13,1402.22,15.32,0.062082991401157805,-0.008563171227737865,0.0706522126988407,2012-08,6,18,1419.04,-1.1853083774946398
2012-08-09,1402.26,1405.95,1398.8,1402.8,15.28,0.04136298155781315,0.0028526194177702635,0.038509263617303446,2012-08,7,17,1419.04,-1.1444356748224158
2012-08-10,1402.58,1405.98,1395.62,1405.87,14.74,0.21884801824920697,-0.01568291987453785,0.2345677251921474,2012-08,8,16,1419.04,-0.9280922313676903
2012-08-13,1405.87,1405.87,1397.32,1404.11,13.7,-0.1251893845092389,0.0,-0.1251893845092389,2012-08,9,15,1419.04,-1.0521197429247988
2012-08-14,1404.36,1410.03,1400.6,1403.93,14.85,-0.012819508443062677,0.017804872837601238,-0.030618929619175006,2012-08,10,14,1419.04,-1.0648043747885825
2012-08-15,1403.89,1407.73,1401.83,1405.53,14.63,0.11396579601545831,-0.0028491449003853475,0.1168182692376174,2012-08,11,13,1419.04,-0.9520520915548534
2012-08-16,1405.57,1417.44,1404.15,1415.51,14.29,0.7100524357359861,0.002845901546022489,0.7071864083610269,2012-08,12,12,1419.04,-0.24875972488442702
2012-08-17,1415.84,1418.71,1414.67,1418.16,13.45,0.18721167635693536,0.023313152150095107,0.16386032320037103,2012-08,13,11,1419.04,-0.06201375577854619
2012-08-20,1417.85,1418.13,1412.12,1418.13,14.02,-0.002115417160264421,-0.021859310656069386,0.019748210318448756,2012-08,14,10,1419.04,-0.06412786108917681
2012-08-21,1418.13,1426.68,1410.86,1413.17,15.02,-0.3497563693032446,0.0,-0.3497563693032446,2012-08,15,9,1419.04,-0.4136599391137594
2012-08-22,1413.09,1416.12,1406.78,1413.49,15.11,0.022644126325910285,-0.005661031581494225,0.028306760362051264,2012-08,16,8,1419.04,-0.39110948246701677
2012-08-23,1413.49,1413.49,1400.5,1402.08,15.96,-0.8072218409751808,0.0,-0.8072218409751808,2012-08,17,7,1419.04,-1.1951742022775986
2012-08-24,1401.99,1413.46,1398.04,1411.13,15.18,0.6454695880406369,-0.006419034577198612,0.6519304702601314,2012-08,18,6,1419.04,-0.5574191002367695
2012-08-27,1411.13,1416.17,1409.11,1410.44,16.35,-0.048896983268731375,0.0,-0.048896983268731375,2012-08,19,5,1419.04,-0.6060435223813219
2012-08-28,1410.44,1413.63,1405.59,1409.3,16.49,-0.08082584158135564,0.0,-0.08082584158135564,2012-08,20,4,1419.04,-0.6863795241853654
2012-08-29,1409.32,1413.95,1406.57,1410.49,17.06,0.08443908323281235,0.0014191442560207435,0.08301876082081883,2012-08,21,3,1419.04,-0.6025200135302708
2012-08-30,1410.08,1410.08,1397.01,1399.48,17.83,-0.7805797985097396,-0.029067912569391563,-0.7517303982752632,2012-08,22,2,1419.04,-1.3783966625324124
2012-08-31,1400.07,1413.09,1398.96,1406.58,17.47,0.5073312944807951,0.0421585160202298,0.4649767511624381,2012-08,23,1,1419.04,-0.8780584056827176
2012-09-04,1406.54,1409.31,1396.56,1404.94,17.98,-0.11659486129476093,-0.0028437771047440386,-0.11375431910929379,2012-09,1,19,1419.04,-0.9936294959972876
2012-09-05,1404.94,1408.81,1401.25,1403.44,17.74,-0.1067661252437846,0.0,-0.1067661252437846,2012-09,2,18,1419.04,-1.0993347615289146
2012-09-06,1403.74,1432.12,1403.74,1432.12,15.6,2.043550133956562,0.021376047426313605,2.0217419180190044,2012-09,3,17,1419.04,0.9217499154357824
2012-09-07,1432.12,1437.92,1431.45,1437.92,14.38,0.404993994916647,0.0,0.404993994916647,2012-09,4,16,1432.12,0.4049939949166398
2012-09-10,1437.92,1438.74,1428.98,1429.08,16.28,-0.6147768999666292,0.0,-0.6147768999666292,2012-09,5,15,1437.92,-0.6147768999666285
2012-09-11,1429.13,1437.76,1429.13,1433.56,16.41,0.3134883981302572,0.0034987544434317286,0.3099787982898672,2012-09,6,14,1437.92,-0.3032157560921419
2012-09-12,1433.56,1439.15,1432.99,1436.56,15.8,0.20926923184241275,0.0,0.20926923184241275,2012-09,7,13,1437.92,-0.09458106153333477
2012-09-13,1436.56,1463.76,1435.34,1459.99,14.05,1.6309795622876821,0.0,1.6309795622876821,2012-09,8,12,1437.92,1.5348559029709534
2012-09-14,1460.07,1474.51,1460.07,1465.77,14.51,0.395893122555635,0.005479489585535902,0.3903922414678851,2012-09,9,11,1459.99,0.3958931225556321
2012-09-17,1465.42,1465.63,1457.55,1461.19,14.59,-0.3124637562509802,-0.023878234647989327,-0.2886544471892072,2012-09,10,10,1465.77,-0.3124637562509758
2012-09-18,1461.19,1461.47,1456.13,1459.32,14.18,-0.1279778810421739,0.0,-0.1279778810421739,2012-09,11,9,1465.77,-0.44004175279887336
2012-09-19,1459.5,1465.15,1457.88,1461.05,13.88,0.11854836499192167,0.012334511964473549,0.10620075368277249,2012-09,12,8,1465.77,-0.3220150501101829
2012-09-20,1461.05,1461.23,1449.98,1460.26,14.07,-0.05407070257691382,0.0,-0.05407070257691382,2012-09,13,7,1465.77,-0.3759116368870963
2012-09-21,1460.34,1467.07,1459.51,1460.15,13.98,-0.007532905099083553,0.005478476435705204,-0.013010668748358878,2012-09,14,6,1465.77,-0.38341622491931826
2012-09-24,1459.76,1460.72,1452.06,1456.89,14.15,-0.22326473307536787,-0.02670958463172335,-0.19660766153339893,2012-09,15,5,1465.77,-0.6058249247835528
2012-09-25,1456.94,1463.24,1441.59,1441.59,15.43,-1.0501822375059366,0.0034319680964234323,-1.0535780471399026,2012-09,16,4,1465.77,-1.6496448965390247
2012-09-26,1441.6,1441.6,1430.53,1433.32,16.81,-0.5736721259165245,0.0006936785077682472,-0.5743618201997758,2012-09,17,3,1465.77,-2.2138534695074976
2012-09-27,1433.36,1450.2,1433.36,1447.15,14.84,0.9648926966762561,0.002790723634626957,0.9620751241837588,2012-09,18,2,1465.77,-1.2703220832736304
2012-09-28,1447.13,1447.13,1435.6,1440.67,15.73,-0.4477766644784609,-0.001382026742213771,-0.44640080711477736,2012-09,19,1,1465.77,-1.7124105418994733
2012-10-01,1440.9,1457.14,1440.9,1444.49,16.32,0.265154407324375,0.015964794158285223,0.24914983690749182,2012-10,1,21,1465.77,-1.4517966665984414
2012-10-02,1444.99,1451.52,1439.01,1445.75,15.71,0.08722801819327497,0.034614292933832225,0.0525955196921668,2012-10,2,20,1465.77,-1.3658350218656392
2012-10-03,1446.05,1454.3,1441.99,1450.99,15.43,0.36244163928755846,0.020750475531716717,0.3416202759240816,2012-10,3,19,1465.77,-1.0083437374212851
2012-10-04,1451.08,1463.14,1451.08,1461.4,14.55,0.7174411953218218,0.00620266163102734,0.7111944207073506,2012-10,4,18,1465.77,-0.29813681546217286
2012-10-05,1461.4,1470.96,1456.89,1460.93,14.33,-0.032160941562886514,0.0,-0.032160941562886514,2012-10,5,17,1465.77,-0.3302018734180614
2012-10-08,1460.93,1460.93,1453.1,1455.88,15.11,-0.34567022376157386,0.0,-0.34567022376157386,2012-10,6,16,1465.77,-0.6747306876249257
2012-10-09,1455.9,1455.9,1441.18,1441.48,16.37,-0.9890925076242563,0.0013737395939239505,-0.99045264097809,2012-10,7,15,1465.77,-1.657149484571247
2012-10-10,1441.48,1442.52,1430.64,1432.56,16.29,-0.6188084468740529,0.0,-0.6188084468740529,2012-10,8,14,1465.77,-2.2657033504574415
2012-10-11,1432.82,1443.9,1432.82,1432.84,15.59,0.01954542916178248,0.018149327078798017,0.0013958487458332058,2012-10,9,13,1465.77,-2.2466007627390425
2012-10-12,1432.84,1438.43,1425.53,1428.59,16.14,-0.2966137182099926,0.0,-0.2966137182099926,2012-10,10,12,1465.77,-2.536550754893337
2012-10-15,1428.75,1441.31,1427.24,1440.13,15.27,0.807789498736522,0.011199854401899856,0.7965004374453244,2012-10,11,11,1465.77,-1.7492512467849577
2012-10-16,1440.31,1455.51,1440.31,1454.92,15.22,1.026990618902457,0.012498871629640362,1.0143649630982354,2012-10,12,10,1465.77,-0.7402252740880159
2012-10-17,1454.22,1462.2,1453.35,1460.91,15.07,0.4117064855799546,-0.048112611002670835,0.46004043404712647,2012-10,13,9,1465.77,-0.33156634396937446
2012-10-18,1460.94,1464.02,1452.63,1457.34,15.03,-0.2443682362363253,0.002053514590216743,-0.24641669062385185,2012-10,14,8,1465.77,-0.5751243373789928
2012-10-19,1457.34,1457.34,1429.85,1433.19,17.06,-1.6571287414055669,0.0,-1.6571287414055669,2012-10,15,7,1465.77,-2.2227225280910328
2012-10-22,1433.21,1435.46,1422.06,1433.82,16.62,0.04395788416049484,0.0013954883860467504,0.0425618018294438,2012-10,16,6,1465.77,-2.1797417057246395
2012-10-23,1433.74,1433.74,1407.56,1413.11,18.83,-1.4443932990194086,-0.0055795009136327955,-1.4388940812141704,2012-10,17,5,1465.77,-3.5926509616106266
2012-10-24,1413.2,1420.04,1407.1,1408.75,18.33,-0.3085393210719545,0.006368930939570916,-0.3148881969997186,2012-10,18,4,1465.77,-3.8901055417971433
2012-10-25,1409.74,1421.12,1405.14,1412.97,18.12,0.2995563442768523,0.07027506654835314,0.2291202633109668,2012-10,19,3,1465.77,-3.6022022554698183
2012-10-26,1412.97,1417.09,1403.28,1411.94,17.81,-0.07289609828942112,0.0,-0.07289609828942112,2012-10,20,2,1465.77,-3.672472488862504
2012-10-31,1410.99,1418.76,1405.95,1412.16,18.6,0.015581398642994237,-0.06728331232205287,0.08292050262581618,2012-10,21,1,1465.77,-3.6574633127980447
2012-11-01,1412.2,1428.35,1412.2,1427.59,16.69,1.0926523906639396,0.0028325402220641394,1.0897889817306217,2012-11,1,21,1465.77,-2.6047742824590534
2012-11-02,1427.59,1434.27,1412.91,1414.2,17.59,-0.937944367780652,0.0,-0.937944367780652,2012-11,2,20,1465.77,-3.518287316563986
2012-11-05,1414.02,1419.9,1408.13,1417.26,18.42,0.21637675010606205,-0.012728044123888616,0.22913395850130414,2012-11,3,19,1465.77,-3.3095233222128977
2012-11-06,1417.26,1433.38,1417.26,1428.39,17.58,0.785318149104608,0.0,0.785318149104608,2012-11,4,18,1465.77,-2.5501954604064676
2012-11-07,1428.27,1428.27,1388.14,1394.53,19.08,-2.3705010536338222,-0.00840106693550391,-2.3622984449718887,2012-11,5,17,1465.77,-4.860244103781631
2012-11-08,1394.53,1401.23,1377.51,1377.51,18.49,-1.2204828867073525,0.0,-1.2204828867073525,2012-11,6,16,1465.77,-6.021408542950121
2012-11-09,1377.55,1391.39,1373.03,1379.85,18.61,0.16987172506914838,0.0029037901721151727,0.1669630866393268,2012-11,7,15,1465.77,-5.861765488446351
2012-11-12,1379.86,1384.87,1377.19,1380.03,16.68,0.01304489618436655,0.0007247164546919649,0.012320090443962428,2012-11,8,14,1465.77,-5.849485253484517
2012-11-13,1380.03,1388.81,1371.39,1374.53,16.65,-0.39854206067984066,0.0,-0.39854206067984066,2012-11,9,13,1465.77,-6.224714655095958
2012-11-14,1374.64,1380.13,1352.5,1355.49,17.92,-1.3852007595323457,0.008002735480494572,-1.3930920095443278,2012-11,10,12,1465.77,-7.523690619947193
2012-11-15,1355.41,1360.62,1348.05,1353.33,17.99,-0.15935196866078138,-0.0059019247652059015,-0.15345910093625958,2012-11,11,11,1465.77,-7.671053439489146
2012-11-16,1353.36,1362.03,1343.35,1359.88,16.41,0.4839913398801521,0.0022167542284456943,0.48176390612995057,2012-11,12,10,1465.77,-7.224189333933692
2012-11-19,1359.88,1386.89,1359.88,1386.89,15.24,1.9862046651175191,0.0,1.9862046651175191,2012-11,13,9,1465.77,-5.381471854383695
2012-11-20,1386.82,1389.77,1377.04,1387.81,15.08,0.06633547000842732,-0.005047264022395304,0.07138633708771991,2012-11,14,8,1465.77,-5.318706209023246
2012-11-21,1387.79,1391.25,1386.39,1391.03,15.31,0.23202023331725385,-0.0014411194615981948,0.23346471728431517,2012-11,15,7,1465.77,-5.099026450261638
2012-11-23,1391.03,1409.16,1391.03,1409.15,15.14,1.302631862720438,0.0,1.302631862720438,2012-11,16,6,1465.77,-3.8628161307708506
2012-11-26,1409.15,1409.15,1397.68,1406.29,15.5,-0.20295923074195032,0.0,-0.20295923074195032,2012-11,17,5,1465.77,-4.057935419608808
2012-11-27,1406.29,1409.01,1398.03,1398.94,15.92,-0.5226518001265723,0.0,-0.5226518001265723,2012-11,18,4,1465.77,-4.559378347216817
2012-11-28,1398.77,1410.31,1385.43,1409.93,15.51,0.7855948074971142,-0.012152057986769549,0.7978438199275129,2012-11,19,3,1465.77,-3.809601779269593
2012-11-29,1409.96,1419.7,1409.04,1415.95,15.06,0.4269715517791761,0.0021277652082041243,0.42483474708503444,2012-11,20,2,1465.77,-3.3988961433239826
2012-11-30,1415.95,1418.86,1411.63,1416.18,15.87,0.0162435114234194,0.0,0.0162435114234194,2012-11,21,1,1465.77,-3.3832047319838665
2012-12-03,1416.34,1423.73,1408.46,1409.46,16.64,-0.47451595136212,0.011297998841941492,-0.48575906915004907,2012-12,1,20,1465.77,-3.841666837225482
2012-12-04,1409.46,1413.14,1403.65,1407.05,17.12,-0.17098747037873618,0.0,-0.17098747037873618,2012-12,2,19,1465.77,-4.006085538658864
2012-12-05,1407.05,1415.56,1398.23,1409.28,16.46,0.15848761593404426,0.0,0.15848761593404426,2012-12,3,18,1465.77,-3.853947072187315
2012-12-06,1409.43,1413.95,1405.93,1413.94,16.58,0.3306653042688623,0.010643732970039288,0.3199875126824292,2012-12,4,17,1465.77,-3.5360254337310715
2012-12-07,1413.95,1420.34,1410.9,1418.07,15.9,0.2920916021896147,0.0007072435888266781,0.2913822978181546,2012-12,5,16,1465.77,-3.2542622648846713
2012-12-10,1418.07,1421.64,1415.64,1418.55,16.05,0.03384882269563683,0.0,0.03384882269563683,2012-12,6,15,1465.77,-3.2215149716531264
2012-12-11,1418.55,1434.27,1418.55,1427.84,15.57,0.6548940819851135,0.0,0.6548940819851135,2012-12,7,14,1465.77,-2.587718400567624
2012-12-12,1427.84,1438.59,1426.76,1428.48,15.95,0.044822949350065144,0.0,0.044822949350065144,2012-12,8,13,1465.77,-2.544055342925559
2012-12-13,1428.48,1431.36,1416.0,1419.45,16.56,-0.6321404569892497,0.0,-0.6321404569892497,2012-12,9,12,1465.77,-3.160113796843975
2012-12-14,1419.45,1419.45,1411.88,1413.58,17.0,-0.41354045581035725,0.0,-0.41354045581035725,2012-12,10,11,1465.77,-3.560585903654738
2012-12-17,1413.54,1430.67,1413.54,1430.36,16.34,1.1870569759051541,-0.002829694817407802,1.1899203418368032,2012-12,11,10,1465.77,-2.41579511110202
2012-12-18,1430.47,1448.0,1430.47,1446.79,15.57,1.148661875332091,0.007690371654689443,1.1408837654756754,2012-12,12,9,1465.77,-1.2948825531972967
2012-12-19,1446.79,1447.75,1435.8,1435.81,17.36,-0.7589214744365136,0.0,-0.7589214744365136,2012-12,13,8,1465.77,-2.043976885868863
2012-12-20,1435.81,1443.7,1432.82,1443.69,17.67,0.5488191334508175,0.0,0.5488191334508175,2012-12,14,7,1465.77,-1.5063754886510112
2012-12-21,1443.67,1443.67,1422.58,1430.15,17.84,-0.9378744744370282,-0.0013853389578044606,-0.9365021092077819,2012-12,15,6,1465.77,-2.430122051890808
2012-12-24,1430.15,1430.15,1424.66,1426.66,17.84,-0.24403034646715005,0.0,-0.24403034646715005,2012-12,16,5,1465.77,-2.6682221630951584
2012-12-26,1426.66,1429.42,1416.43,1419.83,19.48,-0.4787405548624113,0.0,-0.4787405548624113,2012-12,17,4,1465.77,-3.1341888563690112
2012-12-27,1419.83,1422.8,1401.8,1418.1,19.47,-0.12184557306156307,0.0,-0.12184557306156307,2012-12,18,3,1465.77,-3.2522155590577015
2012-12-28,1418.1,1418.1,1401.58,1402.43,22.72,-1.10499964741555,0.0,-1.10499964741555,2012-12,19,2,1465.77,-4.321278236012466
2012-12-31,1402.43,1426.74,1398.11,1426.19,18.02,1.694202206170714,0.0,1.694202206170714,2012-12,20,1,1465.77,-2.7002872210510467
2013-01-02,1426.19,1462.43,1426.19,1462.42,14.68,2.540334738008254,0.0,2.540334738008254,2013-01,1,21,1465.77,-0.22854881734514346
2013-01-03,1462.42,1465.47,1455.53,1459.37,14.56,-0.20855841687067445,0.0,-0.20855841687067445,2013-01,2,20,1465.77,-0.4366305764205906
2013-01-04,1459.37,1467.94,1458.99,1466.47,13.83,0.4865113028224677,0.0,0.4865113028224677,2013-01,3,19,1465.77,0.04775646929600452
2013-01-07,1466.47,1466.47,1456.62,1461.89,13.79,-0.3123146058221393,0.0,-0.3123146058221393,2013-01,4,18,1466.47,-0.3123146058221394
2013-01-08,1461.89,1461.89,1451.64,1457.15,13.62,-0.3242378017497938,0.0,-0.3242378017497938,2013-01,5,17,1466.47,-0.6355397655594685
2013-01-09,1457.15,1464.73,1457.15,1461.02,13.81,0.26558693339737705,0.0,0.26558693339737705,2013-01,6,16,1466.47,-0.37164074273596087
2013-01-10,1461.02,1472.3,1461.02,1472.12,13.49,0.7597431931116505,0.0,0.7597431931116505,2013-01,7,15,1466.47,0.38527893512992856
2013-01-11,1472.12,1472.75,1467.58,1472.05,13.36,-0.004755047142890323,0.0,-0.004755047142890323,2013-01,8,14,1472.12,-0.004755047142891635
2013-01-14,1472.05,1472.05,1465.69,1470.68,13.52,-0.09306749091402278,0.0,-0.09306749091402278,2013-01,9,13,1472.12,-0.097818112653848
2013-01-15,1470.67,1473.31,1463.76,1472.34,13.55,0.11287295672748332,-0.0006799575706484262,0.11355368641503549,2013-01,10,12,1472.12,0.014944433877674869
2013-01-16,1472.33,1473.96,1467.6,1472.63,13.42,0.019696537484570342,-0.000679190947738828,0.02037586682335224,2013-01,11,11,1472.34,0.019696537484561377
2013-01-17,1472.63,1485.16,1472.63,1480.94,13.57,0.564296530696784,0.0,0.564296530696784,2013-01,12,10,1472.63,0.5642965306967769
2013-01-18,1480.95,1485.98,1475.81,1485.98,12.46,0.34032438856401726,0.0006752468026949288,0.33964684830682934,2013-01,13,9,1480.94,0.3403243885640177
2013-01-22,1485.98,1492.56,1481.16,1492.56,12.43,0.4428054213380994,0.0,0.4428054213380994,2013-01,14,8,1485.98,0.4428054213381019
2013-01-23,1492.56,1496.13,1489.9,1494.81,12.46,0.15074770863483522,0.0,0.15074770863483522,2013-01,15,7,1492.56,0.15074770863482875
2013-01-24,1494.81,1502.27,1489.46,1494.82,12.69,0.0006689813421001389,0.0,0.0006689813421001389,2013-01,16,6,1494.81,0.0006689813421097601
2013-01-25,1494.82,1503.26,1494.82,1502.96,12.89,0.5445471695588733,0.0,0.5445471695588733,2013-01,17,5,1494.82,0.5445471695588834
2013-01-28,1502.96,1503.23,1496.33,1500.18,13.57,-0.1849683291637816,0.0,-0.1849683291637816,2013-01,18,4,1502.96,-0.18496832916378164
2013-01-29,1500.18,1509.35,1498.09,1507.84,13.31,0.51060539401937,0.0,0.51060539401937,2013-01,19,3,1502.96,0.3246926065896552
2013-01-30,1507.84,1509.94,1500.11,1501.96,14.32,-0.3899617996604321,0.0,-0.3899617996604321,2013-01,20,2,1507.84,-0.3899617996604336
2013-01-31,1501.96,1504.19,1496.76,1498.11,14.28,-0.25633172654399017,0.0,-0.25633172654399017,2013-01,21,1,1507.84,-0.6452939303904937
2013-02-01,1498.11,1514.41,1498.11,1513.17,12.9,1.0052666359613216,0.0,1.0052666359613216,2013-02,1,19,1507.84,0.35348578098473016
2013-02-04,1513.17,1513.17,1495.02,1495.71,14.67,-1.1538690299173315,0.0,-1.1538690299173315,2013-02,2,18,1513.17,-1.1538690299173282
2013-02-05,1495.71,1514.96,1495.71,1511.29,13.72,1.041645773579103,0.0,1.041645773579103,2013-02,3,17,1513.17,-0.1242424843210022
2013-02-06,1511.29,1512.53,1504.71,1512.12,13.41,0.05491996903306262,0.0,0.05491996903306262,2013-02,4,16,1513.17,-0.06939074922184434
2013-02-07,1512.12,1512.9,1498.49,1509.39,13.5,-0.18054122688674346,0.0,-0.18054122688674346,2013-02,5,15,1513.17,-0.2498066971985945
2013-02-08,1509.39,1518.31,1509.39,1517.93,13.02,0.5657914786768137,0.0,0.5657914786768137,2013-02,6,14,1513.17,0.31457139647230586
2013-02-11,1517.93,1518.31,1513.61,1517.01,12.94,-0.06060885548082595,0.0,-0.06060885548082595,2013-02,7,13,1517.93,-0.060608855480824064
2013-02-12,1517.01,1522.29,1515.61,1519.43,12.64,0.15952432745993672,0.0,0.15952432745993672,2013-02,8,12,1517.93,0.09881878611003143
2013-02-13,1519.43,1524.69,1515.93,1520.33,12.98,0.05923273859276268,0.0,0.05923273859276268,2013-02,9,11,1519.43,0.05923273859275278
2013-02-14,1520.33,1523.14,1514.02,1521.38,12.66,0.06906395322070491,0.0,0.06906395322070491,2013-02,10,10,1520.33,0.06906395322069432
2013-02-15,1521.38,1524.24,1514.14,1519.79,12.46,-0.10451037873510094,0.0,-0.10451037873510094,2013-02,11,9,1521.38,-0.10451037873510532
2013-02-19,1519.79,1530.94,1519.79,1530.94,12.31,0.7336539916699136,0.0,0.7336539916699136,2013-02,12,8,1521.38,0.628376868369503
2013-02-20,1530.94,1530.94,1511.41,1511.95,14.68,-1.240414385932831,0.0,-1.240414385932831,2013-02,13,7,1530.94,-1.240414385932826
2013-02-21,1511.95,1511.95,1497.29,1502.42,15.22,-0.6303118489368043,0.0,-0.6303118489368043,2013-02,14,6,1530.94,-1.8629077560191765
2013-02-22,1502.42,1515.64,1502.42,1515.6,14.17,0.8772513677932858,0.0,0.8772513677932858,2013-02,15,5,1530.94,-1.0019987719962993
2013-02-25,1515.6,1525.84,1487.85,1487.85,18.99,-1.8309580364212152,0.0,-1.8309580364212152,2013-02,16,4,1530.94,-2.8146106313768104
2013-02-26,1487.85,1498.99,1485.01,1496.94,16.87,0.6109486843431933,0.0,0.6109486843431933,2013-02,17,3,1530.94,-2.220857773655401
2013-02-27,1496.94,1520.08,1494.88,1515.99,14.73,1.2725960960359162,0.0,1.2725960960359162,2013-02,18,2,1530.94,-0.9765242269455396
2013-02-28,1515.99,1525.34,1514.46,1514.68,15.51,-0.0864121794998618,0.0,-0.0864121794998618,2013-02,19,1,1530.94,-1.062092570577553
2013-03-01,1514.68,1519.99,1501.48,1518.2,15.36,0.2323923204901268,0.0,0.2323923204901268,2013-03,1,20,1530.94,-0.8321684716579363
2013-03-04,1518.2,1525.27,1512.29,1525.2,14.01,0.4610723224871549,0.0,0.4610723224871549,2013-03,2,19,1530.94,-0.3749330476700595
2013-03-05,1525.2,1543.47,1525.2,1539.79,13.48,0.9565958562811394,0.0,0.9565958562811394,2013-03,3,18,1530.94,0.5780762146132382
2013-03-06,1539.79,1545.25,1538.11,1541.46,13.53,0.10845634794356407,0.0,0.10845634794356407,2013-03,4,17,1539.79,0.10845634794355548
2013-03-07,1541.46,1545.78,1541.46,1544.26,13.06,0.18164597200056587,0.0,0.18164597200056587,2013-03,5,16,1541.46,0.18164597200056792
2013-03-08,1544.26,1552.48,1542.94,1551.18,12.59,0.44811106937951983,0.0,0.44811106937951983,2013-03,6,15,1544.26,0.44811106937951334
