,LogRegv92,ElasticNetv92,MLPv92,EWLogitv92,Ensemblev92,somret,remainingret,monthly_return,vixmonth,vixchg1m,vixspike,hmmstressprob,kalmanuncertainty,hawkesvixintensity,vrp
1997-11-01,-4.59511985013459,-4.59511985013459,1.0026215834980223,-4.59511985013459,-3.1956844917264364,1.5011698847608779,2.913771745570082,4.458682294286143,32.09,43.77240143369177,1,0.9883720930232558,0.9592223602438789,0.8985412216104014,-380.6879885781369
1997-12-01,2.4073441172568013,4.595119850134589,-4.59511985013459,2.1205515846546317,1.1319739254778582,-0.21038308561859287,1.787306348923301,1.5731630730583923,26.01,-18.946712371455288,0,0.8209302325581396,0.9592220221095022,1.4987953730351462,-331.47995032368925
1998-01-01,2.4251752004782188,4.595119850134589,1.0927830212189253,3.001193734702147,2.77856795163347,-2.0300279257648657,3.1081379571487044,1.0150139628824384,23.42,-9.957708573625524,0,0.641860465116279,0.9592217179325581,1.0289351563187557,-370.9675718971996
1998-02-01,2.723200443721075,4.595119850134589,2.7580788862972665,3.103933702320175,3.295083220618276,4.06108458807688,2.867394053465855,7.04492593952748,21.36,-8.795900939368073,0,0.46511627906976744,0.9592214443028335,0.770512037124741,-210.40672066038235
1998-03-01,1.631909321529853,4.595119850134589,2.8470787273504143,1.9381543837197899,2.753065570683661,1.836392399031772,3.101224955783688,4.994568014180345,19.19,-10.159176029962536,0,0.17674418604651163,0.9592211981525918,0.6283793215680329,-222.80097959264674
1998-04-01,0.7816038939864866,4.595119850134589,0.046331347092266786,1.0453526928188719,1.6171019460080533,1.59473564783299,-0.6763034699639014,0.9076469253460395,23.37,21.78217821782178,0,0.627906976744186,0.9592209767221784,0.5502063280118434,-287.43391149323855
1998-05-01,-0.19704973056189917,-4.59511985013459,0.513965845708328,0.03509514881909671,-1.060777146542266,0.5055093321340021,-2.376115342276952,-1.8826174949404195,19.34,-17.244330338040225,0,0.1697674418604651,0.9592207775290807,1.3072111815559393,-224.55800499008575
1998-06-01,-1.0846043785244317,-4.59511985013459,0.08846540491173492,-0.5682181008711846,-1.539869231154618,0.7352267101813359,3.1851770958465364,3.9438220788031053,22.83,18.045501551189247,0,0.5720930232558139,0.9592205983400961,0.923563851005192,-317.4174434113242
1998-07-01,2.4988107985755716,4.595119850134589,3.8508646864795475,2.1644804770153456,3.2773189530512634,3.6133846045297346,-4.608404763323415,-1.1615395470260248,18.0,-21.15637319316688,0,0.07674418604651163,0.9592204371462935,1.512557819202281,-338.47509487476833
1998-08-01,-3.1139451242948106,-4.59511985013459,-4.59511985013459,-2.8454087099666365,-3.787398383632657,-5.168336798522322,-9.924253116913672,-14.579671089616042,25.98,44.333333333333336,1,0.7837209302325582,0.9592202921404915,1.03650450171068,-676.322472960603
1998-09-01,-4.59511985013459,-4.59511985013459,-4.59511985013459,-4.59511985013459,-4.59511985013459,8.398796590339309,-1.991943566417398,6.239553735584158,36.48,40.41570438799076,1,0.9627906976744186,0.959220161696997,1.5746751770902994,-729.1092745730294
1998-10-01,-0.08862114142096335,-4.59511985013459,2.665736676156932,-0.03952605857843421,-0.5143825934942639,-1.1287991268522424,9.26277684405239,8.029419573062224,43.48,19.188596491228083,0,0.9651162790697675,0.9592200443533785,1.87066904854909,-484.66674194113523
1998-11-01,4.595119850134589,4.595119850134589,4.595119850134589,4.595119850134589,4.595119850134589,2.4620677728526275,3.3676224993781867,5.912603420499329,27.26,-37.3045078196872,0,0.6674418604651163,0.9592199387940706,2.033465677851425,-306.9065178681805
1998-12-01,-0.17747806065527313,4.595119850134589,-3.9819602863905437,-0.09979275676212118,0.08397218658166264,-1.9275886665005237,7.713810024535572,5.6375308302467175,24.97,-8.400586940572275,0,0.5837209302325581,0.9592198438356254,1.323003823967709,-398.74761366253074
1999-01-01,2.914033336091019,4.595119850134589,4.24858030735396,2.6164668395190387,3.5935500832746516,1.1413649195024522,2.9261779515145747,4.100941239637823,26.17,4.805766920304366,0,0.6209302325581395,0.9592197584134434,0.9322498043316654,-438.83365415565197
1999-02-01,2.461572998954183,4.595119850134589,1.9553631880242608,3.2283773406545437,3.060108344441894,-3.869056922259384,0.6665962134083214,-3.2282516957894525,27.67,5.731753916698512,0,0.6558139534883721,0.9592196815698384,0.7173350935318413,-450.61332786540066
1999-03-01,0.0538014135453786,4.595119850134589,-0.08446979767211081,0.8467487162955656,1.3528000455758555,4.543215459530181,-0.6349500614094006,3.8794182487705164,28.37,2.5298156848572395,0,0.6534883720930232,0.9592196124433009,0.5991320025919381,-385.8227325335086
1999-04-01,1.8363123652179105,4.595119850134589,3.1697866988971986,1.883290736175113,2.8711274126062025,2.835887030947548,0.9320784669463844,3.7943981902563095,22.06,-22.241804723299264,0,0.3627906976744186,0.959219550258839,0.5341203025749913,-377.1006139524264
1999-05-01,-0.3834094943179397,-4.4083298365782415,-1.4998907693599486,-0.494707951260187,-1.6965845128790793,0.19622822390987782,-2.6879952160263176,-2.497041597387628,24.15,9.474161378059831,0,0.46744186046511627,0.95921949431929,0.4983638675656705,-415.28547047468584
1999-06-01,-0.6529496576434276,-4.59511985013459,-0.719882878681758,0.04521858215703878,-1.4806834510756839,-0.6022245437227292,6.082689335394131,5.443833343575255,26.62,10.227743271221534,0,0.5488372093023256,0.9592194439975046,0.4786978283105441,-333.9900097284311
1999-07-01,3.3810774865574307,4.595119850134589,3.089225453400502,2.716578811893833,3.445500400496589,2.6888417801283593,-5.739135369815973,-3.204609859329355,19.69,-26.033057851239672,0,0.10232558139534884,0.9592193987293149,0.46788150672022455,-286.55946842677787
1999-08-01,-2.7225719380640876,-4.59511985013459,0.010364148405125968,-1.7787192334494923,-2.2715117183107614,-0.0782708170269153,-0.5475717040250627,-0.625413932205432,25.59,29.964448958862366,0,0.49534883720930234,0.9592193580072106,0.4619325298455488,-369.2880707206088
1999-09-01,-0.1806966890714726,2.0004268033933,0.735901612261947,-0.2136288310212731,0.5855007238906254,-0.18479108761673135,-2.675326449008697,-2.855173771783015,22.93,-10.394685423993744,0,0.4,0.959219321374648,1.2586605925644772,-377.2171558811474
1999-10-01,-1.1642957323382852,-4.59511985013459,-1.2069666114034956,-0.309421329975613,-1.818950880962996,0.05535156036828859,6.195166040734912,6.253946722174142,24.93,8.722197993894465,0,0.5906976744186047,0.9592192884209324,0.8968610270598878,-505.34077007019704
1999-11-01,2.8564427016236875,4.595119850134589,0.2530306210266754,1.6655216082447042,2.342528695257414,2.4307924838399497,-0.5006948125438782,1.917926819425797,22.09,-11.39189731247493,0,0.1930232558139535,0.9592192587766132,0.6978712660323636,-260.695903040431
1999-12-01,-0.7795528614516583,-4.59511985013459,0.2877999763992815,-0.5943323581193835,-1.4203012733265876,1.0150676351803778,4.709336716149859,5.772207304167543,22.23,0.6337709370755951,0,0.28604651162790695,0.9592192321093422,0.5884268974672253,-217.29365369940956
2000-01-01,2.1805062606696812,4.595119850134589,2.3937842684907267,1.3501264212838775,2.6298842001447182,-0.27905393908456144,-4.824761969764191,-5.090352220520666,24.21,8.906882591093112,0,0.6023255813953489,0.9592192081201475,0.5282324947563992,-542.3972397008713
2000-02-01,-1.798655177610556,-4.59511985013459,-1.3521668853293058,-1.609656159564119,-2.338899518159643,-0.32413981039255413,-1.6921593737859175,-2.0108142219927405,23.45,-3.139198678232147,0,0.5348837209302325,0.9592191865400819,0.49512557326544493,-410.56112760737466
2000-03-01,0.33822834191787293,4.595119850134589,0.7450275709956451,0.2167081194706664,1.4737709706296933,-0.5320472475519922,10.258617518301861,9.671989578606865,21.64,-7.718550106609801,0,0.2534883720930233,0.9592191671272069,0.47691676644542,-563.68823047221
2000-04-01,2.5779765168461872,4.595119850134589,0.8234864381266551,1.546630798795594,2.3858034009757563,-9.476971533051293,7.0671404139883265,-3.0795820042973876,24.03,11.044362292051769,0,0.6906976744186046,0.9592191496638812,0.46690192269440633,-701.8084642614164
2000-05-01,1.5809274099140194,4.595119850134589,2.234437764629436,1.9428957410504477,2.588345191432123,-2.1667137142581727,-0.02533498479901919,-2.191499762467053,25.88,7.698709945900939,0,0.8511627906976744,0.9592191339543201,0.4613937586313488,-517.5489020460963
2000-06-01,0.779518672419039,4.595119850134589,1.0831840474398935,0.43753219036142343,1.7238386900887361,3.51541602139942,-1.0839555537421663,2.3933549204561366,22.36,-13.601236476043276,0,0.4511627906976744,0.9592191198224007,0.4583642683966671,-342.6637428092999
2000-07-01,0.19942717799925744,-4.59511985013459,1.507280419983588,-0.3763216261690702,-0.8161834695802037,3.8422934139969778,-5.273785327939951,-1.6341262202667406,19.83,-11.314847942754923,0,0.0069767441860465115,0.9592191071096875,0.45669804876759224,-340.302820328482
2000-08-01,-2.818531293661564,-4.59511985013459,-0.7380631430274782,-2.394142080125504,-2.6364640917372837,4.244389620010769,1.7511866770361317,6.069903482594019,20.55,3.6308623298033416,0,0.08372093023255814,0.9592190956736558,0.45578162797160104,-199.23642094947996
2000-09-01,0.8932405100628851,4.413262149420597,4.595119850134589,0.13909226978750877,2.5101786948513953,-3.4177165146803135,-1.9988948090134406,-5.348294765695016,17.53,-14.695863746958636,0,0.004651162790697674,0.9592190853860941,0.45527759653380584,-285.4335696165774
2000-10-01,-0.5810334258326224,4.595119850134589,-0.31969634077406794,1.6517568573568013,1.336536735221175,-4.3396843739340385,4.019153379858387,-0.494949565265812,21.23,21.106674272675406,0,0.4813953488372093,0.9592190761316668,0.4550003792430185,-542.8364172065322
2000-11-01,2.0917455520124113,4.595119850134589,0.3019047299145937,1.7668425341444793,2.188903166551518,-3.2496152231705655,-4.917025199754144,-8.00685602350637,24.28,14.366462552991056,0,0.8023255813953488,0.9592190678066207,1.2548479097330856,-396.69753095381714
2000-12-01,-1.9219984776658916,-4.59511985013459,0.06694121381240727,-1.8474071393331764,-2.0743960633303127,1.9757405224533287,-1.539975986815123,0.4053386060306474,27.48,13.17957166392092,0,0.9186046511627907,0.959219060317622,1.6947640515026225,-550.8915027865156
2001-01-01,1.4348021671967175,-4.59511985013459,0.40897119298337065,0.6818226343368292,-0.5173809639044181,0.4824734147302223,2.966871443108565,3.4636592238010078,29.99,9.133915574963613,0,0.9418604651162791,0.9592190535807104,1.9367179294758678,-510.7447185692632
2001-02-01,2.13130745216901,4.595119850134589,0.08082328284077495,0.7717545132768127,1.8947512746052966,-3.66688384418854,-5.773907228402941,-9.229068601254742,21.66,-27.775925308436143,0,0.4790697674418605,0.9592190475203569,2.069792562361153,-347.82652417692304
2001-03-01,-3.0143519617996044,-4.59511985013459,0.0930515210717662,-2.36865043334162,-2.471267681051012,-5.905930932141878,-0.5468368317748329,-6.420471958320572,28.08,29.639889196675885,0,0.8558139534883721,0.959219042068618,1.3429836104480595,-602.5942604149026
2001-04-01,-0.10329694168214162,4.595119850134589,-0.1172248758672902,0.032083701884467075,1.1016704336174061,1.6676290365671864,5.915163434151638,7.681435453707142,31.21,11.146723646723666,0,0.9116279069767442,0.9592190371643728,1.7432386868958583,-639.5726956312742
2001-05-01,0.32962261481434446,4.595119850134589,-0.0729426333559924,-0.47346013370474527,1.094584924472049,-0.043218670465638986,0.5524773404221195,0.5090198965953308,24.2,-22.460749759692412,0,0.6162790697674418,0.9592190327526394,1.9633789789421474,-356.356780576732
2001-06-01,-0.5402132879244602,4.595119850134589,0.09578487440184551,-0.6344198959134612,0.8790678851746283,-2.86267140195251,0.3697115266380946,-2.503543501457206,21.59,-10.785123966942145,0,0.42790697674418604,0.9592190287839569,1.2844561395676064,-276.36710989913524
2001-07-01,1.4069827171952534,4.595119850134589,2.793118445455883,1.4991782323203384,2.573599811276516,-1.7911106029174007,0.7301758908894396,-1.0740129698296408,18.76,-13.107920333487721,0,0.1325581395348837,0.9592190252138315,0.9110485779116089,-398.1077423245198
2001-08-01,0.8722148072247435,4.595119850134589,1.6400562665974614,1.5047797194099901,2.153042660841696,-2.0227372175391944,-4.478693552872182,-6.410838569057908,20.56,9.594882729211074,0,0.3116279069767442,0.9592190220022381,0.7056744190008103,-312.7404141454433
2001-09-01,-2.2110875312919176,-4.59511985013459,-0.8896474942133621,-1.533388050279243,-2.307310731479778,-14.800896275516507,7.780078691240444,-8.172338961520131,25.85,25.729571984435818,0,0.6976744186046512,0.9592190191131706,0.592718631599871,-733.2834678642323
2001-10-01,1.5564781507062557,4.595119850134589,3.0285627772981196,1.8427182257813264,2.7557197509800724,4.871558399139242,-2.9194338844867995,1.809902588045409,32.32,25.029013539651835,0,0.9046511627906977,0.9592190165142395,1.3305929485293544,-387.6239730435881
2001-11-01,-1.748098468251421,-4.59511985013459,1.7693196123833432,-1.5339183928602267,-1.5269542747157236,7.683670195700998,-0.15422227285074586,7.517597992036085,32.31,-0.030940594059403193,0,0.8674418604651163,0.9592190141763075,1.7364238228405704,-308.1254165190055
2001-12-01,1.1250853162321928,4.595119850134589,4.3430639973915355,1.0341753736050465,2.774361134340841,-1.4357804203782631,2.2251110774737626,0.7573829479134542,25.77,-20.241411327762304,0,0.586046511627907,0.9592190120731636,1.159630803711739,-310.8754585184851
2002-01-01,0.6433591597057084,4.595119850134589,0.7430114582917018,0.35636081894941224,1.5844628217703527,-0.16462267437807876,-1.3950566659977848,-1.5573827607832103,22.71,-11.874272409778808,0,0.41627906976744183,0.9592190101812291,0.8423946431908819,-338.43269111203864
2002-02-01,0.9443293993620044,3.0530515412234513,0.4083394759722972,1.2306588377382175,1.4090948135739927,-1.2139444346133454,-0.8732803095442776,-2.0766236064413413,21.12,-7.001321003963012,0,0.22790697674418606,0.9592190084792932,0.6679147549044103,-390.9822449470841
2002-03-01,-0.7977212988301439,-4.59511985013459,0.08599307531114753,-0.6365665174913931,-1.4858536477862447,4.184399085594492,-0.4900090196350404,3.673886133022508,19.96,-5.492424242424243,0,0.20465116279069767,0.9592190069482752,0.571950816346851,-330.62435841651956
2002-04-01,-0.766275530293267,-2.737134557661239,0.7437196353408924,-0.9123931661825955,-0.9180209046990523,-3.17067431300605,-3.068379222509243,-6.141765223681572,18.73,-6.162324649298601,0,0.16511627906976745,0.9592190055710106,0.5191706501401934,-331.27387542858173
2002-05-01,-2.5441208654308047,-4.59511985013459,-0.2283525118003194,-2.4091300610949276,-2.44418082211516,1.8905768302195147,-2.746792067658199,-0.9081454518441445,20.06,7.1009076348104605,0,0.3674418604651163,0.9592190043320585,0.49014155872653165,-463.93094923785713
2002-06-01,-2.9060781096978063,-4.59511985013459,0.1258424427861083,-3.2721793913258614,-2.6618837270930373,-5.610322919204613,-1.7324054126500288,-7.245534793935193,23.37,16.50049850448656,0,0.5976744186046512,0.9592190032175288,0.4741755584490177,-442.66925809338176
2002-07-01,-1.676900492372879,-4.59511985013459,-0.028971791030888754,-1.8582659731025242,-2.0398145266602206,-7.262936695560818,-0.6874162517839011,-7.900426340142652,27.11,16.003423192126643,0,0.7744186046511627,0.9592190022149265,1.265394258296385,-901.7045782974001
2002-08-01,-3.150028426891778,-2.924747436558321,0.9908180759792576,-2.631330931076554,-1.928822179636849,0.8775586318860995,-0.38602901198320216,0.4881419889866345,36.95,36.29656953153819,1,0.9465116279069767,0.9592190013130111,1.7005645432124372,-696.0882424549105
2002-09-01,-2.7182140676948743,-4.59511985013459,-3.5503852994283993,-0.602579082812435,-2.8665745750175744,-2.725774231226874,-8.508584895073511,-11.002434311788411,39.97,8.173207036535857,0,0.9302325581395349,0.959219000501671,1.939908199916266,-611.9871486921179
2002-10-01,-4.59511985013459,-4.59511985013459,-0.24154936054770917,-4.59511985013459,-3.50672722773787,3.208713570797772,5.2671610572352145,8.644882739672255,34.12,-14.635976982737054,0,0.8232558139534883,0.9592189997718102,1.2715472111033717,-749.1969576272508
2002-11-01,-0.22839446528443805,-4.59511985013459,0.11252100782636072,-1.0549107359599532,-1.441476010888155,2.089730852601157,3.5431895340993336,5.706963511560681,29.3,-14.126611957796008,0,0.7116279069767442,0.9592189991152462,0.9039486672562798,-490.7427165987868
2002-12-01,-0.6695732395813191,4.595119850134589,-0.3911837511041445,-0.6027906325591206,0.7328930567225012,-5.001548632397379,-1.08602779151864,-6.033258215761861,27.46,-6.279863481228665,0,0.6302325581395349,0.9592189985246179,0.7017694681403792,-356.9706666812653
2003-01-01,-0.6006933989249732,-4.59511985013459,0.2177256318886557,0.06428415309613057,-1.2284508660186944,4.364529108226689,-6.808825771601579,-2.7414698461048825,25.39,-7.538237436270945,0,0.5209302325581395,0.9592189979933038,0.5905709086266339,-529.7786827654172
2003-02-01,-4.59511985013459,-4.59511985013459,0.027852428320959185,-4.168261999115238,-3.3326623177658647,-2.4319270772467094,0.7497993747679343,-1.7003622764987791,31.02,22.17408428515164,0,0.7232558139534884,0.9592189975153472,0.529411700894074,-381.3604440565258
2003-03-01,-0.6620203600714564,-3.3706665736156487,1.2247533685110839,-1.0709508694920176,-0.9697211086670099,-0.9368126969030444,1.7893359895351901,0.8357605658919409,30.43,-1.901998710509345,0,0.6790697674418604,0.9592189970853897,1.2957741366411661,-576.0326441963776
2003-04-01,0.11045326225907694,3.975587377301981,-0.5507610951217246,-0.04933591109432666,0.8714859083362517,4.36817656629489,3.5798606011996803,8.104411799382216,28.36,-6.802497535326979,0,0.5279069767441861,0.9592189966986109,0.9172734763020668,-378.8928838596703
2003-05-01,1.0182499546269013,4.595119850134589,-0.11034561299309156,0.8237843992048027,1.5817021477433002,2.4385987872442616,2.5881526275445044,5.0898660733760925,21.59,-23.871650211565587,0,0.03255813953488372,0.9592189963506746,0.7090981131155621,-333.8504571844236
2003-06-01,0.6707869042593935,4.595119850134589,0.41654243485324133,0.6756073949050962,1.58951414603808,2.5965400222086155,-1.4272564509766217,1.1322242862628284,20.85,-3.427512737378413,0,0.030232558139534883,0.95921899603768,0.5946016633629845,-324.72451344105116
2003-07-01,-0.8544389531120539,-4.59511985013459,0.1502974043029215,-0.21423446626072737,-1.3783739663011123,2.6598255515648983,-1.0105755582655251,1.6223704463827593,19.46,-6.666666666666665,0,0.04186046511627907,0.959218995756118,0.5316286159990667,-321.41052812151537
2003-08-01,-1.4029051666299803,-4.59511985013459,-1.2844421081692656,-0.9455831605363416,-2.0570125713675447,0.02019569629712059,1.7667666151780503,1.787319122295039,20.75,6.628982528263094,0,0.15348837209302327,0.9592189955028321,0.496993439948912,-218.03228369803546
2003-09-01,0.2088321660334873,4.595119850134589,0.29193737027183825,-0.5856940841743684,1.1275488255663866,0.6745964821777584,-1.8565051586011072,-1.1944325949147294,19.02,-8.337349397590366,0,0.08837209302325581,0.9592189952749826,0.4779440931213269,-315.3368657294148
2003-10-01,-2.0689022971922184,-4.59511985013459,-3.6106265169651297,-1.6042813812137933,-2.969732511376433,5.372651786700411,0.1172008994930751,5.4961494824141255,21.07,10.77812828601472,0,0.30465116279069765,0.959218995070015,0.4674669523661551,-243.1478094419387
2003-11-01,0.2790158692046776,0.8739076683146068,3.9657637450616083,0.08137032119148382,1.300014400943094,-0.03426254627824088,0.7473699243109477,0.7128513100665312,16.55,-21.452301850972944,0,0.04883720930232558,0.9592189948856312,0.4617045249508106,-230.56548573155774
2003-12-01,0.21959162472399724,4.595119850134589,0.022174790137502377,0.7157047153632015,1.3881477450898225,1.5063315063315041,3.517232390563607,5.076545076545069,16.77,1.3293051359516639,0,0.13023255813953488,0.9592189947197645,0.4585351898723712,-194.39132528153695
2004-01-01,1.6750128279556027,4.595119850134589,-0.08252974571535694,0.6499331846715978,1.709384029261608,1.810382041873515,-0.081268495207798,1.7276422764227695,18.22,8.646392367322587,0,0.313953488372093,0.9592189945705549,0.4567920555792294,-228.43426896761082
2004-02-01,0.2676692897423657,3.7037777125243285,0.16937241845642656,0.3228422481122479,1.1159154172088421,1.2978172270207589,-0.07592881891411718,1.2209029908144986,17.11,-6.092206366630071,0,0.26046511627906976,0.9592189944363297,0.45583333171800144,-183.3239866491203
2004-03-01,0.45407887107889255,1.9888584389878692,0.6765735608397716,1.0527401922997022,1.043062765801559,-2.128495816374665,0.503315277046501,-1.6358935839432598,14.44,-15.604909409701929,0,0.05116279069767442,0.9592189943155843,0.4553060335943261,-313.44104263357303
2004-04-01,-0.1622486212530186,0.6195669846397215,-0.09720091478772395,0.010261999852896362,0.09259486211296883,0.23352660693829463,-1.908153502710741,-1.6790829419024988,16.65,15.304709141274241,0,0.27209302325581397,0.9592189942069648,0.45501601962630467,-253.71207785586793
2004-05-01,-1.4608918907958084,-4.59511985013459,-0.019296410384714937,-0.7320510652940394,-1.7018398041522882,-1.0475932448297587,2.279821118919423,1.2083446220536587,16.62,-0.18018018018016724,0,0.34186046511627904,0.9592189941092535,0.45485651194389287,-230.86883542050057
2004-06-01,1.4865020696237519,4.595119850134589,1.9551667180146242,1.157415065717555,2.2985509258726298,1.0109933254809578,0.7800284449783979,1.7989078059749364,16.3,-1.9253910950661868,0,0.3372093023255814,0.9592189940213548,0.45476878271856636,-196.5342373720355
2004-07-01,0.8882433077063624,3.3882505517208434,1.7865641396169507,0.6382128570124036,1.67531771401414,-2.9934083657655597,-0.4490869168421119,-3.4290522772693732,15.2,-6.748466257668717,0,0.1511627906976744,0.9592189939422835,0.45472053164463677,-192.6730517578082
2004-08-01,-0.38253515218439926,-2.3528022866966505,-2.2561977311939643,-0.002190093162717316,-1.248431315809433,-3.3511236974911984,3.7039819684447917,0.22873325345822426,15.37,1.1184210526315796,0,0.24651162790697675,0.959218993871153,0.45469399355397555,-271.72785688769295
2004-09-01,1.3253799820812033,4.595119850134589,4.595119850134589,0.45988113553433385,2.7438752044711787,1.4607331739476814,-0.5167935592705897,0.9363906397160005,14.91,-2.9928432010409844,0,0.20930232558139536,0.9592189938071657,0.4546793976041119,-190.2085386426584
2004-10-01,-0.635954868549254,-2.9119412271456127,-1.6628382773398558,-0.3104100951486871,-1.3802861170458525,-1.0129376087853692,2.439068603902883,1.401424751924507,12.75,-14.486921529175056,0,0.002325581395348837,0.9592189937496044,0.4546713698316869,-257.8832109686521
2004-11-01,0.9269401109309218,4.595119850134589,-0.6780532326645111,0.8507597065128485,1.423691608728462,4.775261015749432,-0.874029911245866,3.859493894885846,16.27,27.607843137254907,0,0.6767441860465117,0.9592189936978237,0.45466695455685313,-201.0580481639228
2004-12-01,-0.9264093256831355,-3.537049665846236,0.05857472895481682,-1.2556984123935055,-1.4151456687420152,2.5182736705798403,0.7096677691169839,3.2458128162750732,12.97,-20.282728948985863,0,0.020930232558139535,0.9592189936512432,1.2546645261556946,-184.24970384905794
2005-01-01,0.3719529063247727,4.595119850134589,1.6048532657000572,-0.17391697350317253,1.5995022621640616,-2.2608753053006914,-0.2743727417012787,-2.5290448214403627,14.08,8.55821125674634,0,0.29767441860465116,0.9592189936093406,0.8946631905350574,-209.24076107678968
2005-02-01,-0.05887573419656582,0.08601274728241244,0.6568233956208045,-0.45274467437685817,0.05780393358244823,2.1053611790699867,-0.21058915217140317,1.8903383646414307,12.03,-14.559659090909093,0,0.009302325581395349,0.959218993571646,0.6966624559437069,-221.08709080817476
2005-03-01,-0.6581970729130258,-2.48800265277682,-0.7812575613753079,-0.4808079113096105,-1.102066299593691,0.2683615819208951,-2.174291325207367,-1.9117647058823573,12.04,0.08312551953448821,0,0.046511627906976744,0.9592189935377369,0.5877620519184641,-207.53160212251967
2005-04-01,-1.6609890433093708,-4.59511985013459,-0.1791302201509162,-1.1758587604211987,-1.9027744685040189,-1.5704012400579392,-0.4474850479755599,-2.010858977291019,14.09,17.026578073089716,0,0.5325581395348837,0.9592189935072332,0.5278668297045805,-315.08806075846616
2005-05-01,-1.3588241350907255,-4.262452562587769,-0.4765717814253319,-1.5275078220363145,-1.9063390752850353,-0.24203656480961122,3.245093366838536,2.9952024895189666,15.12,7.310149041873659,0,0.7558139534883721,0.9592189934797928,1.2949244574869447,-206.24759362366854
2005-06-01,1.1159257543261358,4.595119850134589,-0.062306167852831634,-0.1900590872147123,1.364670087348295,1.0415442719261536,-1.044928607620188,-0.014267729752415192,12.36,-18.253968253968257,0,0.15813953488372093,0.9592189934551081,0.916806152767245,-163.54627897469902
2005-07-01,-0.8525862496778088,-4.59511985013459,0.3004932278627541,-0.47871787551272776,-1.406482686865593,3.0713572225999686,0.5098051990357622,3.5968203604375137,11.4,-7.7669902912621325,0,0.05581395348837209,0.9592189934329024,0.7088410851714101,-181.03432723557697
2005-08-01,-1.4238868879034965,-3.2829433601683053,-1.042320393592396,-2.129482830045103,-1.9696583679273252,-0.3070864865740819,-0.817626931298221,-1.122202596055688,12.08,5.964912280701751,0,0.27674418604651163,0.9592189934129267,0.5944602979937009,-182.1109676218444
2005-09-01,-0.9326833572842866,-4.59511985013459,-1.672060569758675,-0.49350424649684443,-1.9233420059185988,0.6063933526177401,0.08796722406392288,0.6948940040808704,13.15,8.857615894039728,0,0.5953488372093023,0.9592189933949571,0.5315508650459608,-185.45435429209942
2005-10-01,-1.1909492007931775,-0.4054978942581674,-1.3357021607180213,-1.5707128199579135,-1.12571551893182,-3.437472025781041,1.722612235266352,-1.7740741042146402,12.46,-5.24714828897338,0,0.4558139534883721,0.959218993378792,0.49695067692470374,-316.5600877633785
2005-11-01,0.07346664592209717,4.595119850134589,0.26113944636205444,0.6863334689560014,1.4040148528436853,2.2162202467253866,1.2741538062508218,3.518612107604735,14.85,19.181380417335458,0,0.8906976744186047,0.9592189933642504,0.4779205734580124,-155.21986996291852
2005-12-01,0.6488365543434083,4.595119850134589,0.33282839615021587,0.24187645848963324,1.4546653147794615,1.8615744149566238,-1.9210522180492462,-0.09523961968179728,11.24,-24.309764309764304,0,0.1,0.9592189933511692,1.2674540165513322,-149.9378613048931
2006-01-01,-0.10421143009697982,-4.59511985013459,-1.8125680934800328,0.615295349511956,-1.4741510060499114,2.774996194794488,-0.22214773993906034,2.546683863525301,11.14,-0.8896797153024827,0,0.1372093023255814,0.9592189933394016,0.901697410252658,-232.8383292551856
2006-02-01,-0.8187322885701616,-1.8245146120230982,-2.225880563859608,-1.3178799043833787,-1.5467518422090616,-0.3554465345915858,0.40218575807704493,0.04530966814575432,12.36,10.951526032315972,0,0.5116279069767442,0.9592189933288158,0.7005312767883872,-195.56701516972703
2006-03-01,0.05971337345109854,2.11550918984374,0.21694303291462314,-0.11563291130039036,0.5691331712272678,1.3133852857120543,-0.20115917008355355,1.1095841206877566,11.54,-6.6343042071197456,0,0.28837209302325584,0.9592189933192931,1.3898899033830383,-159.7840136757683
2006-04-01,0.563777131497479,-0.6105809381671196,1.3021137560985498,0.17656237592481783,0.3579680813384318,-0.7367534964899947,1.9668100799016486,1.2155660413786684,11.57,0.25996533795495935,0,0.3744186046511628,0.9592189933107266,0.9690371480100964,-185.57989878613432
2006-05-01,2.622337599241811,4.595119850134589,0.24497265622790654,1.133186266391791,2.1489040929990244,-1.477937754175529,-1.637960410148387,-3.091690129023883,12.54,8.383751080380275,0,0.6953488372093023,0.9592189933030205,0.7375681325549784,-260.86496770419217
2006-06-01,-1.2048361661019689,-4.59511985013459,-0.06850070832241459,-0.7177197174750636,-1.646544110508509,-3.153319843475655,3.2649344736756625,0.008660803565119224,14.52,15.789473684210531,0,0.9162790697674419,0.9592189932960882,0.6102601740546635,-331.9146954405031
2006-07-01,1.686777620331522,4.595119850134589,4.576069703184207,0.08647276385873401,2.736109984377263,-2.8113682884585156,3.4159855486881385,0.5085813257754701,13.05,-10.123966942148755,0,0.7186046511627907,0.9592189932898522,1.3402407968794903,-289.3624875497016
2006-08-01,1.8626478147267493,4.595119850134589,3.217504384555652,0.9227928954160625,2.649516236208263,-0.6618833518712952,2.8078945915897213,2.1274262528785837,15.05,15.325670498084287,0,0.913953488372093,0.9592189932842424,0.941730139433145,-140.70945224849362
2006-09-01,2.616596685605929,4.595119850134589,4.595119850134589,1.8327654393280357,3.4099004563007855,1.2148916261447207,1.2268311534789023,2.456627448574178,11.96,-20.531561461794023,0,0.4372093023255814,0.959218993279196,1.5225492778376553,-163.6294930593328
